duration,protocol,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,count,srv_count,label
2.2,ICMP,254,73,S0,0,2,0,52,13,Botnet
0.84,UDP,200,216,REJ,0,0,0,51,92,BENIGN
1.0,UDP,359,314,SF,0,0,0,93,7,BENIGN
0.73,ICMP,151,183,RSTO,1,1,0,14,57,DoS
0.05,TCP,40,251,S0,0,0,0,74,9,Botnet
0.27,TCP,201,161,REJ,0,1,0,24,26,DoS
0.68,TCP,221,223,S0,1,0,0,38,97,BENIGN
0.37,TCP,67,914,REJ,0,0,0,2,55,BENIGN
0.2,UDP,822,207,RSTO,0,0,0,71,23,BENIGN
0.7,ICMP,77,87,REJ,0,0,0,35,56,DoS
0.39,ICMP,157,426,S0,0,0,0,92,26,BENIGN
0.3,TCP,50,123,SF,0,0,0,40,75,PortScan
0.62,ICMP,230,508,S0,0,0,0,50,49,BENIGN
0.14,UDP,110,17,SF,0,1,0,26,77,BENIGN
2.63,TCP,201,121,SF,0,0,0,96,52,BENIGN
2.02,UDP,76,29,RSTO,0,0,0,15,91,BENIGN
1.23,UDP,16,26,S0,0,0,0,86,66,BENIGN
0.11,UDP,453,322,REJ,0,0,0,87,61,BENIGN
1.5,UDP,307,146,SF,0,0,0,10,16,BENIGN
1.65,UDP,124,615,S0,0,0,0,89,93,BENIGN
1.46,TCP,14,217,RSTO,0,0,1,27,20,PortScan
0.12,UDP,602,105,REJ,0,0,0,26,96,PortScan
1.03,TCP,55,382,REJ,0,0,0,18,87,BENIGN
1.8,ICMP,800,293,REJ,0,0,0,65,73,BENIGN
0.86,UDP,195,482,S0,0,0,0,66,96,BENIGN
1.04,UDP,124,309,S0,0,1,0,32,4,BENIGN
0.61,ICMP,406,54,REJ,0,0,0,95,50,BENIGN
0.75,TCP,628,332,RSTO,0,0,1,76,42,BENIGN
0.03,UDP,138,149,REJ,0,0,0,77,10,BENIGN
1.02,ICMP,156,186,REJ,0,0,0,59,4,BENIGN
0.08,ICMP,170,763,RSTO,1,0,1,63,56,BENIGN
0.57,UDP,766,133,RSTO,0,0,1,93,75,BENIGN
0.35,TCP,353,283,RSTO,0,0,0,59,66,BENIGN
0.79,TCP,85,135,REJ,0,0,0,3,92,BENIGN
0.14,UDP,61,29,RSTO,0,0,0,68,62,BENIGN
1.18,ICMP,78,181,S0,0,0,0,16,12,BENIGN
1.58,UDP,91,272,RSTO,0,0,0,63,40,BENIGN
0.18,TCP,78,157,REJ,0,0,0,10,85,BENIGN
0.11,ICMP,322,148,SF,0,2,0,14,45,BENIGN
0.16,UDP,36,515,SF,0,0,0,51,98,BruteForce
2.1,ICMP,146,9,S0,0,0,0,83,98,BENIGN
0.75,TCP,294,105,SF,0,0,0,43,36,BENIGN
0.63,TCP,103,501,SF,0,0,0,94,50,BENIGN
0.11,TCP,20,759,SF,0,0,0,68,54,BENIGN
1.05,UDP,25,159,S0,0,0,0,62,67,BENIGN
2.02,ICMP,40,658,SF,0,0,0,62,39,Botnet
1.76,UDP,542,66,REJ,0,0,0,32,6,PortScan
0.98,UDP,321,75,SF,0,2,0,91,65,BENIGN
0.08,UDP,20,561,RSTO,0,0,0,23,12,BENIGN
0.12,UDP,148,700,SF,0,1,0,83,1,BENIGN
0.05,ICMP,97,75,SF,0,0,0,34,84,BENIGN
0.3,ICMP,258,18,REJ,0,1,0,75,36,BENIGN
0.15,UDP,221,28,S0,0,0,0,19,38,BENIGN
0.3,UDP,196,90,S0,0,0,0,23,48,BENIGN
0.49,TCP,113,429,SF,0,0,0,44,47,BENIGN
2.86,TCP,44,213,REJ,0,1,0,51,3,BENIGN
0.94,ICMP,406,182,SF,0,0,1,40,50,DoS
1.8,TCP,635,263,S0,0,0,0,56,51,BENIGN
1.24,ICMP,865,662,S0,0,1,0,72,45,BENIGN
0.12,ICMP,18,28,RSTO,0,0,0,9,20,DoS
1.33,ICMP,404,355,RSTO,0,0,0,14,46,DoS
0.32,TCP,388,784,REJ,0,0,0,58,72,BENIGN
1.02,TCP,881,71,REJ,0,0,0,63,11,DoS
0.42,ICMP,87,545,S0,0,0,0,99,56,BENIGN
6.06,ICMP,406,359,S0,0,0,0,34,1,BENIGN
0.31,UDP,16,4,S0,0,0,0,65,30,DoS
0.33,ICMP,299,79,SF,0,0,0,32,60,DoS
2.67,ICMP,129,279,RSTO,0,1,0,8,41,BENIGN
0.02,UDP,439,209,RSTO,0,0,0,23,52,DoS
1.19,ICMP,596,225,S0,0,0,0,32,78,BENIGN
1.29,ICMP,136,79,S0,0,0,0,38,20,BENIGN
1.81,ICMP,223,337,RSTO,0,0,0,99,30,BENIGN
3.67,UDP,37,92,REJ,0,0,0,22,45,BENIGN
3.71,TCP,161,148,S0,0,0,0,27,76,BENIGN
0.07,ICMP,134,138,S0,0,0,0,85,12,BENIGN
1.73,UDP,60,334,REJ,0,0,0,61,39,BENIGN
1.04,ICMP,674,28,S0,0,0,0,52,66,BENIGN
1.04,UDP,48,69,RSTO,0,0,0,29,87,BENIGN
0.14,ICMP,302,67,RSTO,0,0,0,13,75,BENIGN
1.05,UDP,662,34,REJ,0,0,0,37,48,PortScan
4.04,TCP,729,69,RSTO,0,1,0,42,13,Botnet
2.43,TCP,472,280,REJ,0,0,0,45,62,BENIGN
0.58,TCP,58,395,REJ,0,1,0,42,18,BruteForce
0.04,ICMP,510,323,RSTO,0,0,0,34,19,BENIGN
0.45,UDP,97,193,REJ,0,0,0,34,27,BENIGN
1.75,ICMP,766,16,RSTO,0,0,0,74,11,BENIGN
1.21,ICMP,370,958,REJ,0,0,0,79,30,DoS
0.61,UDP,461,55,REJ,0,0,0,27,1,DoS
0.06,ICMP,26,331,REJ,0,0,0,80,77,BENIGN
0.56,UDP,262,732,RSTO,0,0,0,42,59,Botnet
0.63,UDP,516,358,S0,0,0,0,26,8,BENIGN
2.64,TCP,593,73,SF,0,0,0,52,63,BENIGN
1.02,TCP,8,113,S0,1,1,0,27,22,BENIGN
0.37,TCP,839,9,REJ,0,0,0,51,20,BruteForce
0.75,UDP,13,284,RSTO,0,0,0,68,78,BENIGN
0.07,TCP,285,284,REJ,0,0,0,61,14,BENIGN
3.6,UDP,354,387,S0,0,1,0,34,80,DoS
0.45,ICMP,34,3,SF,0,0,0,75,19,BENIGN
0.65,TCP,14,510,S0,0,0,0,3,39,BENIGN
0.44,UDP,461,402,RSTO,0,0,0,25,93,BENIGN
1.15,UDP,145,45,RSTO,1,0,0,25,38,DoS
1.09,UDP,33,128,S0,0,0,0,65,73,BENIGN
1.26,UDP,431,305,S0,0,0,0,76,50,BENIGN
0.31,TCP,567,205,SF,0,1,0,82,6,BENIGN
0.38,TCP,265,36,REJ,0,0,1,37,26,BENIGN
0.13,TCP,52,27,RSTO,0,0,0,13,49,DoS
1.07,UDP,4,456,RSTO,0,0,0,82,20,BENIGN
0.04,ICMP,361,50,SF,0,0,0,15,25,BENIGN
0.91,UDP,239,56,RSTO,0,0,0,6,8,BruteForce
2.04,ICMP,315,533,RSTO,0,0,0,39,27,BENIGN
2.21,TCP,503,284,S0,0,1,0,13,21,BENIGN
0.6,UDP,170,278,S0,0,1,0,76,75,BENIGN
0.61,UDP,39,195,SF,0,0,0,74,83,BENIGN
0.08,TCP,843,252,RSTO,0,0,0,26,13,BENIGN
1.11,UDP,236,276,SF,0,0,0,27,47,BENIGN
1.72,ICMP,286,1030,REJ,0,1,0,22,5,BENIGN
0.28,ICMP,812,75,REJ,1,0,0,97,90,Botnet
0.55,ICMP,804,72,SF,0,0,0,80,71,BENIGN
1.83,UDP,254,17,RSTO,0,0,0,65,13,BENIGN
2.1,UDP,105,322,REJ,0,0,0,43,88,BENIGN
0.28,ICMP,1754,238,RSTO,0,0,0,43,24,BENIGN
0.8,UDP,342,35,S0,0,0,0,65,98,BENIGN
0.21,ICMP,157,136,SF,0,0,1,11,39,BENIGN
0.11,TCP,246,59,REJ,0,0,0,86,68,BENIGN
2.42,ICMP,161,120,RSTO,0,0,0,93,84,BruteForce
1.72,TCP,657,906,S0,0,0,0,34,77,DoS
1.43,TCP,197,344,SF,0,0,0,67,57,BENIGN
0.05,TCP,520,2,REJ,0,0,0,95,55,BENIGN
1.86,ICMP,550,87,S0,0,0,1,77,60,PortScan
0.58,ICMP,521,3,SF,0,1,0,58,53,Infiltration
0.42,UDP,384,376,REJ,0,0,0,11,94,BENIGN
0.79,UDP,579,190,RSTO,0,1,1,50,23,BENIGN
0.1,TCP,146,1535,S0,0,1,1,72,44,Botnet
1.41,ICMP,36,396,S0,0,0,0,10,62,BruteForce
0.87,UDP,554,218,RSTO,1,0,0,79,77,BENIGN
0.21,UDP,206,489,S0,0,1,0,8,38,BENIGN
0.21,UDP,40,366,S0,0,0,0,64,58,PortScan
0.2,ICMP,36,83,SF,0,0,0,30,14,BENIGN
0.06,UDP,52,226,RSTO,1,0,0,36,36,BENIGN
0.89,TCP,417,243,S0,0,0,0,30,57,BruteForce
1.83,ICMP,372,180,RSTO,0,0,0,56,56,BENIGN
0.02,UDP,68,59,SF,0,1,0,95,41,BENIGN
0.05,UDP,563,75,SF,1,0,0,69,5,BENIGN
0.85,ICMP,99,98,RSTO,0,0,0,19,75,BENIGN
1.71,UDP,472,3,RSTO,0,0,0,49,16,BENIGN
0.4,UDP,201,746,REJ,0,0,0,98,76,BENIGN
0.43,TCP,394,347,SF,1,0,0,77,17,Botnet
0.91,ICMP,144,350,S0,0,0,0,62,31,BENIGN
0.32,UDP,127,254,SF,0,1,1,61,72,BENIGN
0.03,ICMP,552,350,SF,0,1,0,25,12,BENIGN
1.33,ICMP,10,1202,REJ,0,0,0,78,8,BruteForce
0.98,TCP,1103,145,RSTO,1,0,1,11,13,BENIGN
0.87,TCP,313,373,SF,0,1,0,30,23,BENIGN
1.35,ICMP,169,133,REJ,0,0,0,71,5,BruteForce
1.12,TCP,296,577,RSTO,0,0,0,66,72,BENIGN
0.23,TCP,39,585,SF,0,0,0,35,3,BENIGN
0.43,UDP,216,697,REJ,0,0,1,43,69,Infiltration
0.13,TCP,1261,1,SF,0,1,0,67,42,BruteForce
0.14,TCP,80,106,S0,0,0,0,97,42,BENIGN
1.13,UDP,384,43,RSTO,0,0,0,51,25,BENIGN
1.96,UDP,171,181,RSTO,1,1,0,46,96,BENIGN
3.29,ICMP,317,205,SF,0,0,0,62,80,BENIGN
0.99,TCP,68,88,REJ,0,0,0,62,75,DoS
0.2,UDP,190,385,REJ,0,0,0,32,24,BENIGN
0.11,TCP,1175,94,S0,0,0,0,17,88,BENIGN
1.68,ICMP,65,577,S0,0,0,1,51,54,BENIGN
0.86,TCP,303,58,REJ,0,0,0,28,39,BENIGN
0.96,TCP,257,137,RSTO,0,1,0,85,60,BENIGN
1.52,TCP,249,292,S0,0,0,2,51,46,BENIGN
1.21,UDP,286,278,SF,1,1,1,19,61,BENIGN
1.8,UDP,209,24,SF,0,0,0,97,46,BENIGN
0.06,ICMP,5,561,RSTO,0,0,0,57,22,BENIGN
1.38,TCP,691,273,RSTO,0,1,1,75,82,BENIGN
1.9,ICMP,526,611,S0,0,0,0,97,81,BENIGN
0.34,ICMP,57,606,SF,0,0,0,87,65,BENIGN
1.02,UDP,159,236,RSTO,0,0,0,7,12,BENIGN
0.38,TCP,441,724,SF,0,1,0,8,87,BENIGN
3.17,TCP,1174,565,S0,0,0,0,30,8,BENIGN
0.03,ICMP,905,951,RSTO,0,0,0,7,97,BENIGN
0.87,TCP,688,570,REJ,0,0,0,58,12,BENIGN
0.18,UDP,51,516,SF,0,0,0,86,81,BENIGN
1.25,ICMP,737,190,RSTO,0,0,0,27,94,Infiltration
0.19,ICMP,632,71,S0,0,0,0,40,77,Botnet
0.27,UDP,141,724,REJ,0,0,0,36,60,PortScan
0.68,UDP,150,384,RSTO,0,0,0,19,21,BENIGN
2.46,UDP,184,99,SF,0,1,0,91,9,PortScan
0.24,UDP,320,125,SF,0,0,0,56,28,BruteForce
0.16,UDP,90,347,S0,0,0,0,70,71,BENIGN
1.42,UDP,6,194,SF,0,0,0,80,82,BENIGN
0.69,ICMP,45,25,REJ,0,0,0,24,42,BENIGN
2.43,TCP,174,45,S0,0,0,0,24,33,BENIGN
0.16,TCP,99,410,S0,0,0,0,30,46,PortScan
1.04,ICMP,433,119,RSTO,1,0,0,39,64,BENIGN
0.27,TCP,33,212,S0,0,1,0,45,23,BENIGN
0.17,TCP,748,436,RSTO,0,0,0,99,53,BENIGN
1.15,ICMP,677,417,S0,0,0,0,49,65,BENIGN
0.9,TCP,718,54,RSTO,0,0,0,35,55,BruteForce
1.41,TCP,403,31,RSTO,0,0,0,20,39,Infiltration
0.37,ICMP,33,268,RSTO,0,0,0,36,64,BENIGN
0.59,TCP,172,406,REJ,0,0,1,75,83,BENIGN
0.52,UDP,42,48,RSTO,1,0,1,19,19,BENIGN
4.14,ICMP,1319,139,REJ,0,0,0,40,4,BENIGN
0.35,TCP,121,612,RSTO,0,0,0,89,7,BENIGN
0.35,TCP,264,865,RSTO,0,0,1,22,29,DoS
0.44,UDP,453,181,REJ,0,0,0,65,75,BENIGN
0.83,ICMP,760,24,REJ,0,0,0,84,93,BENIGN
0.29,ICMP,422,89,REJ,0,0,0,99,8,BENIGN
2.47,TCP,336,79,REJ,0,0,0,23,45,BENIGN
0.31,UDP,188,81,RSTO,0,0,0,24,73,BENIGN
2.26,UDP,278,204,RSTO,0,0,0,39,5,BENIGN
0.11,UDP,29,262,S0,1,0,0,87,95,BENIGN
1.07,UDP,646,39,S0,0,0,0,38,63,BENIGN
2.38,UDP,235,660,RSTO,0,0,0,47,74,BruteForce
0.18,UDP,12,290,S0,0,0,0,7,43,PortScan
3.45,ICMP,757,272,REJ,0,0,0,44,88,BENIGN
0.6,TCP,201,1309,S0,0,0,0,73,17,BENIGN
2.91,TCP,608,296,REJ,0,0,0,93,75,BENIGN
1.13,UDP,583,793,RSTO,0,0,0,41,34,BENIGN
0.36,ICMP,507,101,S0,0,0,0,42,88,BENIGN
0.21,ICMP,19,82,REJ,0,1,0,74,8,BENIGN
0.36,UDP,85,218,RSTO,0,0,0,79,44,BENIGN
0.1,TCP,625,213,RSTO,0,1,1,48,24,BENIGN
0.16,UDP,687,77,REJ,0,0,0,72,2,BENIGN
0.11,ICMP,183,360,REJ,0,0,0,22,8,BENIGN
0.55,UDP,173,9,RSTO,0,0,0,63,31,BENIGN
1.59,TCP,57,351,SF,0,0,0,84,44,BENIGN
0.15,TCP,1036,183,SF,0,0,0,57,35,BENIGN
0.14,ICMP,71,350,REJ,0,0,1,82,58,BENIGN
1.03,UDP,63,194,S0,0,0,0,56,4,BENIGN
0.22,UDP,324,1136,REJ,0,0,0,34,76,BENIGN
0.1,ICMP,83,122,RSTO,0,0,0,23,80,BENIGN
0.18,UDP,837,1214,REJ,0,0,0,28,22,BENIGN
2.57,ICMP,3,20,SF,0,0,0,41,81,Botnet
1.72,UDP,1,345,REJ,0,0,0,10,89,BENIGN
0.44,TCP,210,181,SF,0,0,0,52,58,Infiltration
1.07,ICMP,200,518,S0,0,0,0,56,15,Botnet
0.77,UDP,53,467,S0,0,0,0,23,20,BENIGN
1.13,UDP,204,483,S0,0,0,0,10,31,BENIGN
1.15,UDP,159,29,REJ,0,0,0,65,69,BruteForce
0.99,ICMP,663,518,SF,0,0,0,29,94,BENIGN
0.31,TCP,2,72,REJ,0,0,0,46,54,BENIGN
0.04,UDP,1122,7,S0,0,1,0,41,59,BENIGN
0.61,ICMP,293,73,REJ,0,0,0,69,91,BENIGN
2.22,UDP,49,195,SF,0,0,0,44,46,BENIGN
0.84,TCP,14,406,RSTO,0,0,0,29,14,BENIGN
1.79,TCP,231,74,SF,0,0,0,50,81,BENIGN
4.78,TCP,80,35,S0,0,0,2,20,94,BENIGN
0.18,ICMP,107,311,S0,0,0,0,63,4,BruteForce
1.18,UDP,84,1238,S0,0,0,0,8,68,BENIGN
1.12,ICMP,315,275,REJ,0,0,0,89,67,PortScan
3.91,UDP,241,352,SF,0,0,0,65,7,BENIGN
4.24,ICMP,24,247,REJ,0,0,0,44,39,Botnet
1.16,UDP,224,457,S0,0,0,0,16,99,PortScan
0.28,ICMP,469,1116,SF,0,0,0,69,77,BENIGN
1.6,UDP,25,235,RSTO,0,1,0,50,36,DoS
0.11,ICMP,661,161,S0,0,0,0,13,51,Botnet
1.52,TCP,259,590,SF,0,0,0,65,36,BENIGN
2.41,ICMP,902,1049,SF,0,1,0,72,92,BENIGN
0.48,TCP,48,41,S0,0,0,0,1,32,BENIGN
1.0,TCP,1513,258,RSTO,0,1,0,20,78,BENIGN
0.56,UDP,310,471,SF,0,0,0,25,36,BENIGN
0.58,TCP,251,228,SF,0,0,0,29,35,BENIGN
0.37,TCP,217,157,RSTO,0,0,0,67,47,BENIGN
1.44,UDP,7,319,S0,0,0,0,93,60,BENIGN
2.75,ICMP,842,94,SF,0,0,0,18,69,BENIGN
2.83,ICMP,309,128,S0,1,0,0,82,6,BENIGN
0.19,TCP,28,1459,REJ,0,1,0,88,12,BENIGN
2.08,ICMP,6,303,REJ,1,1,0,57,39,BENIGN
1.34,TCP,15,618,RSTO,0,0,0,53,62,DoS
0.29,ICMP,282,494,S0,0,0,0,70,49,BENIGN
0.07,ICMP,285,316,SF,0,0,0,92,12,BENIGN
0.31,ICMP,207,551,RSTO,0,0,0,62,72,Infiltration
2.43,TCP,109,101,REJ,0,0,1,52,82,BENIGN
1.0,UDP,227,304,S0,0,0,0,78,18,BENIGN
1.28,ICMP,217,267,RSTO,0,0,0,26,74,BENIGN
0.3,ICMP,5,292,RSTO,0,0,0,71,70,DoS
1.27,ICMP,99,55,S0,0,1,0,11,5,BENIGN
0.03,TCP,16,97,SF,0,0,0,21,87,BENIGN
0.47,UDP,691,101,SF,0,0,0,69,89,BENIGN
0.99,TCP,387,276,SF,0,0,0,31,7,PortScan
0.16,ICMP,1665,1078,S0,0,1,0,45,43,BENIGN
1.73,TCP,107,924,REJ,0,0,0,64,45,BENIGN
0.27,ICMP,632,77,RSTO,1,0,1,27,69,BENIGN
1.06,ICMP,277,109,S0,0,0,1,97,31,BENIGN
0.52,TCP,181,11,SF,0,0,0,34,19,Botnet
0.91,ICMP,75,152,SF,0,0,0,50,44,BENIGN
0.11,ICMP,402,539,RSTO,0,0,1,69,35,BENIGN
0.02,UDP,703,742,RSTO,0,0,1,26,43,DoS
2.4,TCP,80,80,RSTO,0,0,0,48,73,PortScan
0.31,TCP,57,92,RSTO,0,1,0,52,88,BENIGN
1.71,ICMP,357,74,RSTO,0,0,0,99,18,BENIGN
7.34,ICMP,1131,129,S0,1,0,0,84,61,DoS
0.24,TCP,415,490,SF,0,2,0,78,44,BENIGN
0.31,TCP,100,312,SF,0,0,0,5,73,BENIGN
1.09,TCP,163,462,S0,0,0,0,12,53,BENIGN
3.37,ICMP,145,262,REJ,0,0,0,13,56,BENIGN
2.47,UDP,573,89,SF,0,0,1,91,34,BENIGN
0.7,UDP,442,77,REJ,0,1,0,91,33,BENIGN
1.59,ICMP,266,2,REJ,0,1,0,16,4,BENIGN
0.15,ICMP,96,455,REJ,0,1,0,51,84,DoS
3.79,ICMP,834,563,REJ,0,0,0,54,23,BENIGN
3.33,TCP,317,438,SF,0,1,0,68,50,DoS
0.18,ICMP,1056,23,SF,0,0,0,13,36,BENIGN
0.36,TCP,260,430,S0,0,0,0,18,90,BENIGN
0.11,UDP,516,14,SF,0,0,1,76,63,BENIGN
0.32,ICMP,503,33,S0,0,0,1,19,43,BruteForce
1.69,ICMP,123,174,REJ,0,0,0,81,65,BENIGN
0.48,TCP,997,193,S0,0,0,0,42,39,BENIGN
0.09,TCP,6,508,S0,0,0,1,71,43,BENIGN
0.42,TCP,439,341,SF,0,0,0,21,32,BruteForce
3.98,UDP,1010,49,S0,0,1,0,53,92,BENIGN
0.99,UDP,124,76,REJ,0,0,0,1,88,DoS
0.54,ICMP,313,100,SF,0,1,0,14,13,BENIGN
0.18,ICMP,247,39,SF,0,0,0,3,60,BENIGN
4.28,TCP,430,101,SF,0,0,0,96,97,DoS
1.72,UDP,603,391,RSTO,0,0,0,9,12,BENIGN
0.33,ICMP,277,82,REJ,0,0,0,11,33,DoS
0.07,TCP,507,541,S0,1,0,0,23,14,BENIGN
0.06,TCP,112,190,RSTO,0,0,0,30,13,BENIGN
0.13,UDP,77,116,SF,0,0,0,47,48,BENIGN
0.87,UDP,168,159,RSTO,0,0,1,5,61,DoS
2.64,ICMP,339,370,RSTO,0,1,0,30,63,DoS
0.69,ICMP,62,218,S0,0,0,0,90,57,BruteForce
1.85,TCP,342,2,REJ,0,0,0,68,37,BENIGN
0.59,TCP,150,766,RSTO,0,1,0,91,91,BENIGN
1.23,TCP,476,20,REJ,0,0,0,29,4,DoS
1.32,ICMP,11,837,REJ,0,0,0,45,68,BENIGN
0.19,UDP,330,8,SF,0,0,0,7,57,BENIGN
0.45,ICMP,314,442,SF,0,0,0,16,62,DoS
1.01,UDP,848,229,S0,0,0,1,72,16,Botnet
0.07,ICMP,374,211,S0,0,0,0,89,39,BruteForce
0.45,ICMP,477,22,RSTO,0,0,0,88,63,BENIGN
0.77,UDP,704,81,SF,0,0,0,41,82,BENIGN
5.58,ICMP,337,450,REJ,0,0,0,61,16,DoS
0.64,ICMP,102,665,REJ,0,0,0,51,47,BENIGN
1.69,TCP,611,225,RSTO,0,0,0,55,95,PortScan
0.57,UDP,412,130,SF,0,0,0,64,90,BENIGN
1.59,UDP,165,18,S0,0,0,0,51,23,BENIGN
0.9,TCP,371,343,RSTO,0,0,0,21,52,BENIGN
2.18,UDP,606,97,REJ,0,0,0,58,58,BENIGN
0.53,TCP,1114,16,SF,0,0,0,80,66,BENIGN
0.93,UDP,913,328,S0,0,0,0,47,57,BENIGN
0.99,UDP,118,199,S0,0,0,0,11,38,BENIGN
0.54,UDP,164,3,REJ,0,0,0,61,75,PortScan
0.16,UDP,34,35,REJ,0,0,0,72,5,BENIGN
0.1,TCP,85,360,REJ,0,0,0,99,47,BENIGN
0.02,TCP,642,19,REJ,0,1,0,6,14,BENIGN
2.07,UDP,134,602,S0,0,0,0,75,80,BENIGN
0.27,ICMP,290,111,SF,0,1,0,28,48,BENIGN
0.24,TCP,328,27,S0,0,0,0,42,41,BENIGN
1.33,UDP,456,427,REJ,0,0,0,52,51,DoS
0.39,TCP,60,222,SF,1,0,0,11,37,BruteForce
0.71,ICMP,109,109,S0,0,1,0,70,21,BENIGN
0.18,ICMP,178,156,SF,0,0,0,40,8,BENIGN
3.21,ICMP,136,6,S0,0,0,0,30,78,Botnet
1.91,UDP,1220,326,SF,0,0,0,56,9,BENIGN
1.99,UDP,540,136,S0,0,2,1,78,12,BruteForce
0.52,ICMP,195,375,S0,0,0,0,77,79,BENIGN
1.44,TCP,634,296,RSTO,0,0,0,99,25,PortScan
0.16,TCP,128,316,REJ,0,0,1,6,21,BENIGN
0.01,ICMP,462,472,RSTO,0,0,0,49,46,PortScan
0.02,UDP,75,299,S0,0,0,0,33,98,BENIGN
0.88,TCP,443,162,REJ,0,1,0,11,26,BENIGN
0.61,TCP,182,148,S0,1,2,0,65,68,BENIGN
0.73,TCP,34,38,RSTO,0,0,0,27,25,BENIGN
0.01,UDP,95,453,SF,1,0,0,30,40,PortScan
0.55,ICMP,154,429,SF,0,1,0,46,32,PortScan
1.27,UDP,415,84,REJ,0,0,0,26,62,DoS
0.58,TCP,22,595,RSTO,0,1,0,28,29,BENIGN
1.32,ICMP,323,266,RSTO,0,0,0,32,86,Botnet
0.27,UDP,377,195,S0,0,1,0,74,98,BENIGN
1.68,ICMP,318,5,REJ,0,1,0,12,19,BENIGN
0.89,TCP,428,144,SF,0,0,0,86,50,BENIGN
0.24,UDP,58,307,RSTO,0,0,0,16,70,BENIGN
0.27,ICMP,265,28,S0,0,0,0,82,20,BENIGN
0.99,UDP,849,184,REJ,0,0,0,71,80,BENIGN
1.77,TCP,283,1507,RSTO,0,0,0,52,97,BENIGN
0.54,ICMP,283,378,RSTO,0,1,0,2,9,BENIGN
0.3,TCP,400,237,SF,0,0,1,73,86,BENIGN
2.02,ICMP,121,228,RSTO,0,0,0,94,34,Botnet
1.11,TCP,361,13,SF,0,0,0,28,83,BENIGN
0.59,TCP,743,946,RSTO,0,1,0,62,41,BENIGN
0.67,UDP,3,790,S0,0,0,1,29,37,DoS
0.23,TCP,612,344,S0,0,0,0,83,68,BENIGN
0.99,UDP,74,31,S0,0,0,0,92,69,BENIGN
0.44,TCP,182,69,REJ,0,0,1,56,64,BENIGN
5.44,TCP,573,60,REJ,0,1,0,25,76,PortScan
0.65,TCP,521,219,S0,0,0,0,93,97,DoS
0.67,ICMP,667,69,S0,0,1,0,87,51,BENIGN
0.83,UDP,846,357,S0,0,0,0,74,59,BENIGN
2.49,ICMP,177,236,SF,1,2,1,41,73,BENIGN
1.61,UDP,320,5,S0,0,0,0,5,63,BENIGN
0.6,TCP,148,408,REJ,0,0,0,62,44,BENIGN
1.27,ICMP,129,62,SF,0,1,0,97,93,BENIGN
0.88,UDP,169,522,S0,1,0,1,62,94,BENIGN
0.68,TCP,407,131,REJ,1,0,0,5,93,BENIGN
0.21,UDP,208,124,SF,0,0,0,68,45,DoS
0.62,UDP,504,3,SF,0,1,0,37,52,DoS
0.28,TCP,410,1320,REJ,0,0,0,68,17,PortScan
2.46,ICMP,6,284,REJ,0,0,0,89,35,DoS
0.41,TCP,298,164,SF,0,0,0,32,13,BENIGN
3.04,ICMP,172,30,REJ,0,0,0,14,46,BENIGN
0.76,UDP,182,360,SF,0,0,0,91,36,BENIGN
1.0,UDP,511,99,SF,0,0,1,90,4,BENIGN
0.78,UDP,237,1333,SF,0,1,0,63,61,DoS
0.14,ICMP,650,902,SF,0,1,0,72,65,BENIGN
0.47,TCP,374,398,S0,0,0,0,30,43,DoS
0.1,ICMP,241,1062,REJ,0,0,0,77,27,BENIGN
0.98,UDP,421,33,S0,0,0,0,96,92,BENIGN
0.59,UDP,11,98,S0,0,0,0,43,89,BENIGN
1.51,TCP,8,87,S0,0,1,1,53,88,BENIGN
0.25,ICMP,26,22,S0,0,0,0,53,66,Botnet
0.18,UDP,172,1075,SF,0,0,0,29,23,BENIGN
0.52,ICMP,80,18,SF,1,0,0,87,51,BENIGN
2.61,ICMP,1245,582,SF,0,1,0,28,86,BENIGN
1.24,TCP,234,438,RSTO,0,0,0,78,82,BENIGN
0.54,TCP,325,141,SF,0,0,0,74,56,BENIGN
0.73,UDP,98,5,S0,0,0,0,71,52,BENIGN
0.09,TCP,116,1,RSTO,0,0,0,49,54,PortScan
4.17,ICMP,122,68,RSTO,0,0,0,90,16,BENIGN
1.1,TCP,359,204,RSTO,0,0,0,36,96,Infiltration
0.34,ICMP,192,183,SF,0,0,0,27,67,BENIGN
0.88,UDP,218,264,S0,0,0,0,57,1,BENIGN
0.12,ICMP,268,443,SF,0,0,0,28,98,BENIGN
3.38,TCP,439,142,REJ,0,0,0,30,26,BENIGN
0.19,TCP,28,52,RSTO,0,0,0,44,60,BENIGN
1.04,UDP,450,482,REJ,0,0,0,43,70,PortScan
0.28,TCP,248,121,RSTO,0,0,0,55,44,BENIGN
1.26,UDP,331,101,RSTO,0,2,0,88,36,BENIGN
1.5,UDP,119,433,REJ,0,2,0,65,9,BENIGN
1.12,TCP,157,816,REJ,0,1,0,27,7,BENIGN
0.95,ICMP,78,739,SF,0,0,0,1,31,BENIGN
2.23,UDP,1163,44,REJ,0,1,0,10,33,BENIGN
0.08,ICMP,206,209,REJ,0,0,0,43,54,BENIGN
0.4,TCP,1662,29,S0,0,1,0,69,68,BENIGN
0.29,ICMP,201,973,REJ,0,0,0,9,70,BENIGN
4.42,ICMP,74,72,SF,0,0,0,67,75,BruteForce
0.49,ICMP,212,65,RSTO,0,0,0,29,77,Infiltration
